Gene ID	Gene Symbol	
6449	SGTA	
58475	MS4A7	
10949	HNRNPA0	
79890	RIN3	
100507577	-	
30011	SH3KBP1	
5583	PRKCH	
100506804	TMEM30A-DT	
84898	PLXDC2	
692084	SNORD13	
4056	LTC4S	
8870	IER3	
8481	OFD1	
677830	SNORA50A	
414189	AGAP6	
5523	PPP2R3A	
101927856	-	
554214	MIR450A1	
388325	SCIMP	
23344	ESYT1	
9560	CCL4L2	
100500854	MIR3671	
3113	HLA-DPA1	
3791	KDR	
1613	DAPK3	
90324	CCDC97	
133	ADM	
7408	VASP	
28729	TRAJ26	
26015	RPAP1	
339883	APRG1	
2356	FPGS	
165	AEBP1	
3728	JUP	
57035	RSRP1	
134265	AFAP1L1	
2634	GBP2	
100132594	PGAM1P5	
91316	GUSBP11	
2523	FUT1	
340526	RTL5	
56252	YLPM1	
10437	IFI30	
100131117	ZBTB20-AS1	
255967	PAN3	
4792	NFKBIA	
162417	NAGS	
5154	PDGFA	
22859	ADGRL1	
4772	NFATC1	
727936	GXYLT2	
102723712	-	
8794	TNFRSF10C	
91748	MIDEAS	
100294145	LINC03219	
6376	CX3CL1	
100874150	LINC00379	
145567	TTC7B	
8360	H4C4	
4833	NME4	
9466	IL27RA	
101929385	-	
257415	FAM133B	
9415	FADS2	
114803	MYSM1	
64901	RANBP17	
253260	RICTOR	
4487	MSX1	
34	ACADM	
79651	RHBDF2	
5604	MAP2K1	
55911	APOBR	
101927824	PFKP-DT	
902	CCNH	
7161	TP73	
151525	WDSUB1	
284541	CYP4A22	
6095	RORA	
2798	GNRHR	
55238	SLC38A7	
1368	CPM	
102723355	-	
203228	C9orf72	
1822	ATN1	
64848	YTHDC2	
79812	MMRN2	
645996	NAP1L6P	
26262	TSPAN17	
5452	POU2F2	
203259	FAM219A	
9064	MAP3K6	
100616166	MIR4796	
374920	ZSWIM9	
9810	RNF40	
3133	HLA-E	
26774	SNORD80	
9638	FEZ1	
23189	KANK1	
54863	TOR4A	
130540	FLACC1	
1847	DUSP5	
100126270	FMR1-AS1	
9902	MRC2	
9058	SLC13A2	
26099	SZRD1	
8666	EIF3G	
283420	CLEC9A	
3714	JAG2	
156	GRK2	
10491	CRTAP	
84572	GNPTG	
3718	JAK3	
54579	UGT1A5	
84190	METTL25	
9815	GIT2	
2931	GSK3A	
89796	NAV1	
9873	FCHSD2	
54862	CC2D1A	
26771	SNORD102	
5335	PLCG1	
78987	CRELD1	
79039	DDX54	
25851	TECPR1	
407026	MIR29C	
51454	GULP1	
9636	ISG15	
55692	LUC7L	
81618	ITM2C	
25966	C2CD2	
1555	CYP2B6	
494513	PJVK	
26152	ZNF337	
130502	TTC32	
64403	CDH24	
6540	SLC6A13	
11143	KAT7	
693155	MIR570	
5880	RAC2	
51179	HAO2	
101928053	LOC101928053	
114327	EFHC1	
284047	CCDC144BP	
6340	SCNN1G	
7328	UBE2H	
329	BIRC2	
101927057	LOC101927057	
101927224	LINC01049	
6939	TCF15	
100507487	LINC02615	
4091	SMAD6	
57198	ATP8B2	
80036	TRPM3	
101927960	LOC101927960	
55700	MAP7D1	
23048	FNBP1	
29842	TFCP2L1	
9581	PREPL	
4668	NAGA	
2000	ELF4	
94161	SNORD46	
116842	LEAP2	
92154	MTSS2	
50507	NOX4	
249	ALPL	
10388	SYCP2	
2987	GUK1	
5293	PIK3CD	
54480	CHPF2	
9275	BCL7B	
6618	SNAPC2	
7840	ALMS1	
55089	SLC38A4	
3291	HSD11B2	
84166	NLRC5	
100126342	MIR892A	
285189	PLGLA	
100507027	MRLN	
793	CALB1	
23295	MGRN1	
158401	SHOC1	
1675	CFD	
54795	TRPM4	
100113381	SNORD19B	
6559	SLC12A3	
100151683	RNU4ATAC	
527	ATP6V0C	
23366	MATCAP2	
728	C5AR1	
6830	SUPT6H	
100507495	SDCBP2-AS1	
26508	HEYL	
101929741	METTL14-DT	
30845	EHD3	
120939	TMEM52B	
101928612	LNCEGFL7OS	
4773	NFATC2	
101929302	RFX3-DT	
5533	PPP3CC	
3689	ITGB2	
768218	MIR766	
57585	CRAMP1	
7703	PCGF2	
6690	SPINK1	
9580	SOX13	
55723	ASF1B	
100507131	-	
93010	B3GNT7	
100507650	RNF212B	
27128	CYTH4	
83876	MRO	
2830	GPR6	
79792	GSDMD	
100507321	ERVK13-1	
3886	KRT35	
101928054	-	
754	PTTG1IP	
29953	TRHDE	
100288798	SLC38A4-AS1	
9476	NAPSA	
51330	TNFRSF12A	
285555	STPG2	
644090	PRKAG2-AS2	
100874372	ARHGAP26-IT1	
284207	METRNL	
6282	S100A11	
693213	MIR628	
101926957	LINC02885	
340544	MORF4L2-AS1	
6920	TCEA3	
100873770	RNU6-66P	
9597	SMAD5-AS1	
974	CD79B	
6554	SLC10A1	
2752	GLUL	
3563	IL3RA	
102724553	LOC102724553	
80157	CWH43	
641648	SNORD87	
49855	SCAPER	
11000	SLC27A3	
80726	IQCN	
23369	PUM2	
85003	BFSP2-AS1	
54986	ULK4	
10019	SH2B3	
10298	PAK4	
7955	RNF217-AS1	
388552	BLOC1S3	
30008	EFEMP2	
3676	ITGA4	
101929901	FOXO6-AS1	
101927415	TMED2-DT	
51477	ISYNA1	
100126320	MIR920	
9235	IL32	
4205	MEF2A	
54996	MTARC2	
79156	PLEKHF1	
10758	TRAF3IP2	
27143	PALD1	
55176	SEC61A2	
5205	ATP8B1	
5211	PFKL	
4245	MGAT1	
4891	SLC11A2	
5034	P4HB	
9297	SNORD29	
116496	NIBAN1	
5326	PLAGL2	
26999	CYFIP2	
7317	UBA1	
23218	NBEAL2	
619505	SNORA21	
10124	ARL4A	
2036	EPB41L1	
4939	OAS2	
445	ASS1	
9324	HMGN3	
101927346	LINC02047	
29925	GMPPB	
100506498	LINC02274	
442907	MIR339	
81855	SFXN3	
83700	JAM3	
2802	GOLGA3	
10655	DMRT2	
684959	SNORA25	
1636	ACE	
161198	CLEC14A	
813	CALU	
87	ACTN1	
728040	LINC02499	
26137	ZBTB20	
100128338	-	
101927000	PRKAR1B-AS2	
728290	LINC02027	
284900	TTC28-AS1	
7042	TGFB2	
23649	POLA2	
6036	RNASE2	
390916	NUDT19	
692205	SNORD89	
84230	LRRC8C	
101929212	SMIM2-AS1	
4082	MARCKS	
54509	RHOF	
102724024	-	
55301	OLAH	
100500805	-	
57655	GRAMD1A	
865	CBFB	
55780	ERMARD	
285550	ZBED11	
1300	COL10A1	
11328	FKBP9	
55022	PID1	
155400	NSUN5P1	
9765	ZFYVE16	
2203	FBP1	
30844	EHD4	
55317	AP5S1	
3815	KIT	
1742	DLG4	
54973	INTS11	
406905	MIR1-2	
10287	RGS19	
10423	CDIPT	
100033820	SNORD116-28	
100302193	MIR1255A	
2145	EZH1	
619569	SNORA41	
100302186	MIR548I3	
10554	AGPAT1	
100126791	EGOT	
55277	FGGY	
3005	H1-0	
23067	SETD1B	
54822	TRPM7	
54784	ALKBH4	
387638	-	
81839	VANGL1	
27242	TNFRSF21	
162427	RETREG3	
87769	GGACT	
4005	LMO2	
101929431	LOC101929431	
8019	BRD3	
693165	MIR580	
5216	PFN1	
389434	IYD	
47	ACLY	
287	ANK2	
767599	SNORD114-21	
1647	GADD45A	
116441	TM4SF18	
59272	ACE2	
23484	LEPROTL1	
4321	MMP12	
23166	STAB1	
9807	IP6K1	
9847	C2CD5	
493911	PHOSPHO2	
57827	C6orf47	
8743	TNFSF10	
79174	CRELD2	
63035	BCORL1	
3742	KCNA6	
26084	ARHGEF26	
9772	TMEM94	
169611	OLFML2A	
100130733	LRRC70	
2323	FLT3LG	
4061	LY6E	
10101	NUBP2	
64601	VPS16	
102723544	LOC102723544	
10859	LILRB1	
4225	MEP1B	
6811	STX5	
441263	DTX2P1-UPK3BP1-PMS2P11	
91663	MYADM	
574511	MIR506	
221035	REEP3	
4909	NTF4	
8867	SYNJ1	
143941	TTC36	
100128750	RBPMS-AS1	
373	TRIM23	
51455	REV1	
57130	ATP13A1	
100113382	SNORD105B	
201799	TMEM154	
3055	HCK	
55777	MBD5	
8829	NRP1	
6303	SAT1	
2346	FOLH1	
100130889	PSORS1C3	
83604	TMEM47	
101954267	RNVU1-15	
84162	BLTP1	
8516	ITGA8	
100270746	LARRPM	
151790	WDR49	
54546	RNF186	
7086	TKT	
26173	INTS1	
64081	PBLD	
8547	FCN3	
127495	LRRC39	
90007	MIDN	
54033	RBM11	
3217	HOXB7	
101928561	-	
10455	ECI2	
9032	TM4SF5	
27076	LYPD3	
1654	DDX3X	
64834	ELOVL1	
100379661	GRIK1-AS2	
5694	PSMB6	
6197	RPS6KA3	
5325	PLAGL1	
23102	TBC1D2B	
574040	SNORA6	
219743	TYSND1	
5886	RAD23A	
26829	RNU5E-1	
7415	VCP	
101927217	LINC01473	
90522	YIF1B	
714	C1QC	
51310	SLC22A17	
800	CALD1	
79133	NDUFAF5	
100306975	NDUFAF4P1	
101928553	LOC101928553	
221322	TBC1D32	
53828	FXYD4	
23196	FAM120A	
26240	FAM50B	
55086	RADX	
10207	PATJ	
123169	LEO1	
64174	DPEP2	
91300	R3HDM4	
7538	ZFP36	
115939	TSR3	
57410	SCYL1	
3241	HPCAL1	
10335	IRAG1	
8999	CDKL2	
100131434	EOLA1-DT	
79101	TAF1D	
353174	ZACN	
441208	ZNRF2P1	
123036	TC2N	
11237	RNF24	
100505696	SH3BP5-AS1	
6480	ST6GAL1	
54979	PLAAT2	
196446	MYRFL	
85459	CEP295	
8943	AP3D1	
64850	ETNPPL	
64859	NABP1	
25925	ZNF521	
100873917	LPP-AS1	
9491	PSMF1	
10174	SORBS3	
4849	CNOT3	
51593	SRRT	
604	BCL6	
389033	PLAC9P1	
84527	ZNF559	
10818	FRS2	
3215	HOXB5	
5411	PNN	
141	ADPRH	
26791	SNORD58A	
196483	EEF2KMT	
6083	SNORD21	
8525	DGKZ	
3489	IGFBP6	
92162	TMEM88	
56676	ASCL3	
100507113	-	
54623	PAF1	
5340	PLG	
7461	CLIP2	
79567	RIPOR1	
347746	PWARSN	
29998	BICRA	
64839	FBXL17	
83959	SLC4A11	
4782	NFIC	
3614	IMPDH1	
23053	ZSWIM8	
85360	SYDE1	
2813	GP2	
284702	-	
50831	TAS2R3	
81532	MOB2	
199990	FAAP20	
100507567	RAB11B-AS1	
8605	PLA2G4C	
134466	ZNF300P1	
124491	TMEM170A	
63940	GPSM3	
56969	RPL23AP32	
929	CD14	
55753	OGDHL	
693143	MIR558	
100507537	STRIT1	
677799	SNORA11	
3587	IL10RA	
8840	CCN4	
54541	DDIT4	
677767	SCARNA7	
6039	RNASE6	
84752	B3GNT9	
163033	ZNF579	
2939	GSTA2	
8551	INE2	
375190	FAM228B	
51588	PIAS4	
10912	GADD45G	
36	ACADSB	
79789	CLMN	
387763	C11orf96	
1586	CYP17A1	
1756	DMD	
348926	FAM86EP	
253461	ZBTB38	
79800	CARF	
641638	SNHG6	
558	AXL	
406891	MIRLET7I	
5305	PIP4K2A	
101927867	-	
9099	USP2	
102724811	-	
685	BTC	
63891	RNF123	
159963	SLC5A12	
100287569	LINC00173	
63935	PCIF1	
29062	WDR91	
3109	HLA-DMB	
5228	PGF	
7076	TIMP1	
23235	SIK2	
27253	PCDH17	
100313886	MIR2116	
275	AMT	
28913	IGKV3-15	
5365	PLXNB3	
677801	SNORA14A	
767605	SNORD114-25	
52	ACP1	
54816	ZNF280D	
11136	SLC7A9	
9703	BLTP2	
9253	NUMBL	
79143	MBOAT7	
57514	ARHGAP31	
5192	PEX10	
55558	PLXNA3	
8034	SLC25A16	
6351	CCL4	
5428	POLG	
780854	SNORD3D	
905	CCNT2	
1855	DVL1	
55680	RUFY2	
4839	NOP2	
6819	SULT1C2	
57459	GATAD2B	
7262	PHLDA2	
8717	TRADD	
4848	CNOT2	
81285	OR51E2	
102724784	DENND2B-AS1	
28642	TRAV39	
101927944	FAM53B-AS1	
78994	PRR14	
692200	SNORD103C	
5118	PCOLCE	
834	CASP1	
101954277	RNVU1-19	
55789	DEPDC1B	
6375	XCL1	
161142	GARIN2	
56936	CCDC177	
3831	KLC1	
56977	STOX2	
79745	CLIP4	
114881	OSBPL7	
2938	GSTA1	
5199	CFP	
9673	SLC25A44	
55334	SLC39A9	
10446	LRRN2	
55015	PRPF39	
29103	DNAJC15	
9153	SLC28A2	
283111	OR51V1	
101926971	LINC01284	
6235	RPS29	
7267	TTC3	
57763	ANKRA2	
9230	RAB11B	
9452	ITM2A	
11284	PNKP	
51316	PLAC8	
100128590	SLC8A1-AS1	
63905	MANBAL	
55937	APOM	
4499	MT1M	
54970	TTC12	
282566	LINC00515	
11013	TMSB15A	
38	ACAT1	
54985	HCFC1R1	
367	AR	
229	ALDOB	
63982	ANO3	
101929064	MAPK10-AS1	
10589	DRAP1	
84146	ZNF644	
54577	UGT1A7	
54660	PCDHB18P	
801	CALM1	
101928062	PRANCR	
55614	KIF16B	
23603	CORO1C	
54578	UGT1A6	
390442	OR11H4	
79024	SMIM2	
100507347	VIM-AS1	
27332	ZNF638	
255252	LRRC57	
56832	IFNK	
79144	PPDPF	
359	AQP2	
55366	LGR4	
4938	OAS1	
10150	MBNL2	
642273	FAM110C	
149603	RNF187	
130013	ACMSD	
9958	USP15	
101927195	LINC00382	
728448	PPIEL	
54014	BRWD1	
55256	ADI1	
22832	CEP162	
56829	ZC3HAV1	
338094	FAM151A	
10540	DCTN2	
874	CBR3	
5339	PLEC	
64123	ADGRL4	
63943	FKBPL	
151556	GPR155	
102724748	-	
2628	GATM	
57393	CLTRN	
147991	DPY19L3	
163059	ZNF433	
79637	ARMC7	
79739	TTLL7	
351	APP	
1230	CCR1	
100158262	SCARNA9L	
157922	CAMSAP1	
2286	FKBP2	
643401	PURPL	
9564	BCAR1	
101929491	-	
56160	NSMCE3	
11151	CORO1A	
57000	GSN-AS1	
23318	TUT4	
51341	ZBTB7A	
719	C3AR1	
81575	APOLD1	
5598	MAPK7	
1107	CHD3	
101928291	-	
440193	CCDC88C	
440944	THUMPD3-AS1	
6448	SGSH	
55684	RABL6	
2321	FLT1	
1605	DAG1	
51278	IER5	
128989	TANGO2	
677765	SCARNA18	
100302743	SNORA80B	
599	BCL2L2	
4218	RAB8A	
23063	WAPL	
10040	TOM1L1	
50617	ATP6V0A4	
80739	MPIG6B	
29126	CD274	
57659	ZBTB4	
353132	LCE1B	
100506406	CAPSL-DT	
25796	PGLS	
55128	TRIM68	
23767	FLRT3	
28999	KLF15	
51084	CRYL1	
1992	SERPINB1	
8447	DOC2B	
100287284	MANSC4	
50848	F11R	
56898	BDH2	
23743	BHMT2	
6646	SOAT1	
5093	PCBP1	
57156	TMEM63C	
101928687	LNCAROD	
166968	MIER3	
5725	PTBP1	
142	PARP1	
8220	ESS2	
643339	LOC643339	
80031	SEMA6D	
54832	VPS13C	
3606	IL18	
3117	HLA-DQA1	
25828	TXN2	
10897	YIF1A	
3841	KPNA5	
100506860	LINC00513	
677828	SNORA47	
10726	NUDC	
23636	NUP62	
866	SERPINA6	
134147	CMBL	
677771	SCARNA4	
6464	SHC1	
347051	SLC10A5	
5768	QSOX1	
2595	GANC	
387856	CCDC184	
79848	CSPP1	
101927991	-	
5239	PGM5	
10252	SPRY1	
152185	SPICE1	
677802	SNORA14B	
51602	NOP58	
389119	INKA1	
100190938	RAMP2-AS1	
1470	CST2	
7006	TEC	
83697	SLC4A9	
10523	CHERP	
64434	NOM1	
9507	ADAMTS4	
11223	MST1L	
102724552	RERE-AS1	
92558	BICDL1	
57579	FAM135A	
9666	DZIP3	
9068	ANGPTL1	
6929	TCF3	
101927815	LINC03021	
6642	SNX1	
1380	CR2	
114801	TMEM200A	
83637	ZMIZ2	
4208	MEF2C	
100507165	-	
5479	PPIB	
5336	PLCG2	
5876	RABGGTB	
7770	ZNF227	
26061	HACL1	
83638	C11orf68	
5977	DPF2	
10509	SEMA4B	
147081	LINC02210	
5872	RAB13	
90120	TMEM250	
55286	PGCKA1	
101928933	LOC101928933	
5289	PIK3C3	
80221	ACSF2	
57136	APMAP	
51231	VRK3	
9780	PIEZO1	
54555	DDX49	
3704	ITPA	
5950	RBP4	
51029	DESI2	
1306	COL15A1	
5664	PSEN2	
440173	LINC02893	
54830	NUP62CL	
677774	SCARNA1	
4846	NOS3	
55192	DNAJC17	
4046	LSP1	
153201	SLC36A2	
128434	VSTM2L	
81629	TSSK3	
2353	FOS	
4302	MLLT6	
951	CD37	
55195	CCDC198	
100505736	LOC100505736	
55096	EBLN2	
56664	VTRNA1-1	
10999	SLC27A4	
145474	LOC145474	
55023	PHIP	
5818	NECTIN1	
201266	SLC39A11	
5908	RAP1B	
79905	TMC7	
23654	PLXNB2	
170575	GIMAP1	
26787	SNORD61	
196527	ANO6	
11156	PTP4A3	
9640	ZNF592	
64764	CREB3L2	
60491	NIF3L1	
9512	PMPCB	
10011	SRA1	
100506428	CBR3-AS1	
201895	SMIM14	
9141	PDCD5	
81550	TDRD3	
4627	MYH9	
63895	PIEZO2	
79783	SUGCT	
80321	CEP70	
9302	SNORD26	
338817	LINC01252	
1960	EGR3	
10178	TENM1	
780853	SNORD3C	
11201	POLI	
57555	NLGN2	
115294	PCMTD1	
220441	RNF152	
26277	TINF2	
6720	SREBF1	
51760	SYT17	
4882	NPR2	
80774	LIMD2	
1420	CRYGC	
51701	NLK	
83694	RPS6KL1	
407032	MIR30C2	
57465	TBC1D24	
8971	H1-10	
140699	MROH8	
152559	PAQR3	
581	BAX	
6455	SH3GL1	
51557	LGSN	
692094	MSMP	
100126299	VTRNA2-1	
54567	DLL4	
100033438	SNORD116-26	
3683	ITGAL	
203069	R3HCC1	
171017	ZNF384	
6046	BRD2	
100506098	GIRGL	
55125	CEP192	
55857	KIZ	
254102	EHBP1L1	
2045	EPHA7	
1429	CRYZ	
48	ACO1	
350	APOH	
677840	SNORA71D	
574512	MIR507	
54471	MIEF1	
285847	LOC285847	
246181	AKR7L	
79674	VEPH1	
389058	SP5	
948	CD36	
101927111	SUCLG2-DT	
10929	SRSF8	
101929463	-	
200845	KCTD6	
100507316	MINCR	
3081	HGD	
2941	GSTA4	
767593	SNORD114-15	
54331	GNG2	
2015	ADGRE1	
84937	ZNRF1	
256356	GK5	
677807	SNORA22	
10847	SRCAP	
5427	POLE2	
5724	PTAFR	
132949	AASDH	
400360	LINC02915	
25927	CNRIP1	
5138	PDE2A	
102724484	CHN2-AS1	
51678	PALS2	
9851	KIAA0753	
53335	BCL11A	
25961	NUDT13	
54765	TRIM44	
79582	SPAG16	
27106	ARRDC2	
56262	LRRC8A	
101929335	ADAMTS9-AS1	
6023	RMRP	
259296	TAS2R50	
101928079	SLC44A3-AS1	
55110	MAGOHB	
83692	CD99L2	
100124539	SNORA11B	
29958	DMGDH	
340481	ZDHHC21	
26112	CCDC69	
94239	H2AZ2	
102723521	-	
10249	GLYAT	
91526	ANKRD44	
100131257	LOC100131257	
196883	ADCY4	
26091	HERC4	
1611	DAP	
338382	RAB7B	
8065	CUL5	
80830	APOL6	
284578	SLC60A1-AS1	
3064	HTT	
80179	MYO19	
148137	PROSER3	
7295	TXN	
25845	SLC9A3-OT1	
390067	OR52H1	
401250	MCCD1	
401548	SNX30	
399761	BMS1P1	
4791	NFKB2	
4174	MCM5	
8759	ADAM1A	
5531	PPP4C	
3927	LASP1	
118813	ZFYVE27	
401466	RBIS	
5997	RGS2	
3632	INPP5A	
767590	SNORD114-12	
8309	ACOX2	
64223	MLST8	
8498	RANBP3	
8462	KLF11	
2793	GNGT2	
55586	MIOX	
10025	MED16	
9168	TMSB10	
23428	SLC7A8	
84861	KLHL22	
357	SHROOM2	
6431	SRSF6	
26128	KIFBP	
339487	TSLIG1	
1474	CST6	
3717	JAK2	
5738	PTGFRN	
10664	CTCF	
9774	BCLAF1	
5980	REV3L	
7090	TLE3	
6470	SHMT1	
5106	PCK2	
23464	GCAT	
6281	S100A10	
101928077	LOC101928077	
102724757	-	
497049	MARK2P21	
53947	A4GALT	
3111	HLA-DOA	
245711	SPDYA	
645784	ANKRD36BP2	
5174	PDZK1	
9265	CYTH3	
23362	PSD3	
9419	CRIPT	
102723549	-	
125950	RAVER1	
100422737	LINC02532	
7005	TEAD3	
93627	TBCK	
58506	SCAF1	
118429	ANTXR2	
578	BAK1	
84769	MPV17L2	
100500909	MIR3908	
406941	MIR149	
101928004	LOC101928004	
2335	FN1	
22995	CEP152	
133957	CCDC127	
83856	FSD1L	
57222	ERGIC1	
100313822	MIR513B	
9299	SNORD30	
4724	NDUFS4	
115749	C12orf56	
63908	NAPB	
101927096	CLMAT3	
3914	LAMB3	
2791	GNG11	
84612	PARD6B	
7132	TNFRSF1A	
102723616	-	
4026	LPP	
81631	MAP1LC3B	
83746	L3MBTL2	
196441	ZFC3H1	
8907	AP1M1	
1954	MEGF8	
125206	SLC5A10	
54454	ATAD2B	
79171	RBM42	
3953	LEPR	
3560	IL2RB	
537	ATP6AP1	
51458	RHCG	
56922	MCCC1	
148170	CDC42EP5	
4494	MT1F	
23469	PHF3	
25999	CLIP3	
100422963	MIR4290	
55540	IL17RB	
29941	PKN3	
29992	PILRA	
55769	ZNF83	
11059	WWP1	
1774	DNASE1L1	
4929	NR4A2	
692223	SNORD97	
151258	SLC38A11	
101928524	-	
201191	SAMD14	
5172	SLC26A4	
9757	KMT2B	
2271	FH	
51715	RAB23	
79836	LONRF3	
397	ARHGDIB	
83478	ARHGAP24	
51388	NIP7	
101929639	B4GALT1-AS1	
57593	EBF4	
126074	SWSAP1	
693231	MIR646	
100128787	LINC01349	
100287852	TIMCCP2	
9114	ATP6V0D1	
137994	LETM2	
101928141	LINC01028	
80335	WDR82	
392636	AGMO	
23452	ANGPTL2	
9968	MED12	
10634	GAS2L1	
84656	GLYR1	
595098	SNORD18A	
53	ACP2	
3643	INSR	
2801	GOLGA2	
94030	LRRC4B	
100303749	LSM3P6	
10125	RASGRP1	
3265	HRAS	
100129781	MIR193BHG	
196549	EEF1DP3	
9811	CTIF	
102724349	-	
219527	LRRC55	
29978	UBQLN2	
6911	TBX6	
64328	XPO4	
22801	ITGA11	
664701	ZNF826P	
10695	CNPY3	
2635	GBP3	
4836	NMT1	
23545	ATP6V0A2	
79572	ATP13A3	
768220	MIR765	
131034	CPNE4	
154807	VKORC1L1	
115111	SLC26A7	
253582	TMEM244	
79611	ACSS3	
440503	PLIN5	
200186	CRTC2	
5978	REST	
56662	VTRNA1-3	
9482	STX8	
4635	MYL4	
85495	RPPH1	
57381	RHOJ	
10154	PLXNC1	
7291	TWIST1	
10743	RAI1	
11314	CD300A	
1350	COX7C	
10682	EBP	
55177	RMDN3	
101928303	ZPLD2P	
8479	HIRIP3	
677805	SNORA18	
120406	NXPE2	
728613	PDCD6P1	
9671	WSCD2	
401491	VLDLR-AS1	
390072	OR52N4	
340351	AGBL3	
729220	FLJ45513	
64288	ZSCAN31	
54946	SLC41A3	
22809	ATF5	
5948	RBP2	
509	ATP5F1C	
54407	SLC38A2	
9846	GAB2	
3077	HFE	
84141	EVA1A	
124935	SLC43A2	
53635	PTOV1	
84926	SPRYD3	
55833	UBAP2	
9376	SLC22A8	
693177	MIR592	
8491	MAP4K3	
4496	MT1H	
80852	GRIP2	
3716	JAK1	
100616188	MIR3972	
5074	PAWR	
9087	TMSB4Y	
286006	LSMEM1	
23066	CAND2	
93663	ARHGAP18	
55201	MAP1S	
153643	FAM81B	
5132	PDC	
5187	PER1	
79070	POGLUT2	
56954	NIT2	
101928005	PKD2L2-DT	
158471	PRUNE2	
6514	SLC2A2	
55353	LAPTM4B	
23	ABCF1	
10769	PLK2	
55345	ZGRF1	
1388	ATF6B	
55884	WSB2	
4093	SMAD9	
55863	TMEM126B	
11047	ADRM1	
57733	GBA3	
7561	ZNF14	
55092	TMEM51	
94081	SFXN1	
6004	RGS16	
100996419	MRNIP-DT	
10110	SGK2	
117584	RFFL	
4363	ABCC1	
100126780	SNAR-G1	
26136	TES	
3662	IRF4	
100462981	MTRNR2L2	
26788	SNORD60	
8636	SSNA1	
26822	SNORD14A	
3570	IL6R	
101928027	-	
22909	FAN1	
6196	RPS6KA2	
102723994	LOC102723994	
85451	UNK	
10391	CORO2B	
84275	SLC25A33	
8815	BANF1	
3827	KNG1	
1676	DFFA	
677770	SCARNA22	
100507381	KCNQ5-IT1	
677775	SCARNA5	
2241	FER	
3172	HNF4A	
3910	LAMA4	
729438	CASTOR2	
4257	MGST1	
5499	PPP1CA	
80139	ZNF703	
8273	SLC10A3	
10331	B3GNT3	
55027	HEATR3	
7029	TFDP2	
100422849	MIR548T	
23241	PACS2	
81857	MED25	
55914	ERBIN	
340024	SLC6A19	
158160	HSD17B7P2	
84896	ATAD1	
100506393	LINC02398	
641516	KC6	
1244	ABCC2	
6829	SUPT5H	
389558	FAM180A	
284422	SMIM24	
162466	PHOSPHO1	
1043	CD52	
8671	SLC4A4	
4638	MYLK	
10930	APOBEC2	
1672	DEFB1	
101927115	LINC01933	
11024	LILRA1	
3232	HOXD3	
7431	VIM	
23152	CIC	
693189	MIR604	
51181	DCXR	
2098	ESD	
8193	DPF1	
9189	ZBED1	
7045	TGFBI	
4356	MPP3	
7922	SLC39A7	
58190	CTDSP1	
347862	GATD1	
6392	SDHD	
163589	TDRD5	
9852	EPM2AIP1	
6598	SMARCB1	
4306	NR3C2	
203522	INTS6L	
79142	PHF23	
9924	PAN2	
219348	PLAC9	
100313830	MIR548H1	
10606	PAICS	
55544	RBM38	
4775	NFATC3	
83607	AMMECR1L	
55114	ARHGAP17	
169270	ZNF596	
7385	UQCRC2	
1890	TYMP	
3588	IL10RB	
1326	MAP3K8	
23536	ADAT1	
26234	FBXL5	
134288	TMEM174	
64429	ZDHHC6	
7127	TNFAIP2	
5891	MOK	
8289	ARID1A	
414328	IDNK	
677772	SCARNA6	
116835	HSPA12B	
283951	UQCC4	
100874064	PCDH9-AS2	
55501	CHST12	
11141	IL1RAPL1	
8572	PDLIM4	
80347	COASY	
286437	LOC286437	
313	AOAH	
9797	TATDN2	
90379	DCAF15	
619564	SNORD72	
23336	SYNM	
84329	HVCN1	
29761	USP25	
4209	MEF2D	
114785	MBD6	
123920	CMTM3	
3945	LDHB	
392360	CTSL3P	
7171	TPM4	
7004	TEAD4	
51187	RSL24D1	
728888	NPIPB11	
387712	ENO4	
440712	RHEX	
7113	TMPRSS2	
692107	SNORD66	
50615	IL21R	
2137	EXTL3	
3340	NDST1	
5789	PTPRD	
8536	CAMK1	
51566	ARMCX3	
493900	TMEM9B-AS1	
2734	GLG1	
118980	SFXN2	
5189	PEX1	
4064	CD180	
1271	CNTFR	
322	APBB1	
650	BMP2	
399717	GATA3-AS1	
101928659	C16orf95-DT	
23187	PHLDB1	
100506725	LINC03013	
84302	PGAP4	
5813	PURA	
5317	PKP1	
54629	MINDY2	
165215	FAM171B	
112479	ERI2	
6561	SLC13A1	
392465	GLOD5	
2588	GALNS	
100996654	SEC61G-DT	
9792	SERTAD2	
79786	KLHL36	
2624	GATA2	
203260	CCDC107	
2030	SLC29A1	
2294	FOXF1	
22890	ZBTB1	
83641	FAM107B	
114898	C1QTNF2	
285971	ZNF775	
126326	GIPC3	
79180	EFHD2	
344558	SH3RF3	
10009	ZBTB33	
140628	GATA5	
100128782	ERCC6L2-AS1	
9027	NAT8	
8446	DUSP11	
65065	NBEAL1	
10776	ARPP19	
152206	CCDC13	
7678	ZNF124	
375611	SLC26A5	
8914	TIMELESS	
100616456	MIR4476	
100507373	ADGRL1-AS1	
91369	ANKRD40	
553103	MIR3936HG	
153339	TMEM167A	
54469	ZFAND6	
134218	DNAJC21	
55311	ZNF444	
11267	SNF8	
101927252	-	
84250	SLF1	
1213	CLTC	
51534	VTA1	
2077	ERF	
91543	RSAD2	
80741	LY6G5C	
10927	SPIN1	
3297	HSF1	
