GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
677823	5.90e-01	4.91e-01	0.2848	-0.689322	-0.1963353	43.87	SNORA80E	small nucleolar RNA, H/ACA box 80E
107987330	5.90e-01	4.91e-01	0.2877	-0.689274	-0.1982975	45.14	FAM239C	family with sequence similarity 239 member C
653234	5.90e-01	4.91e-01	0.079	0.689157	0.0544109	53.57	AGAP10P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene
112268241	5.90e-01	4.91e-01	0.1221	0.688458	0.0840649	24.8	ZNF470-DT	ZNF470 divergent transcript
51233	5.90e-01	4.91e-01	0.1742	0.688293	0.1198713	28.26	DRICH1	aspartate rich 1
102466194	5.90e-01	4.91e-01	0.1684	0.688238	0.1158726	18.53	MIR6773	microRNA 6773
55319	5.90e-01	4.91e-01	0.0636	0.688088	0.0437927	184.23	TMA16	translation machinery associated 16 homolog
79595	5.91e-01	4.92e-01	0.0428	0.687894	0.0294685	386.85	SAP130	Sin3A associated protein 130
55742	5.91e-01	4.92e-01	0.0551	-0.687501	-0.0378759	1196.64	PARVA	parvin alpha
112267907	5.91e-01	4.92e-01	0.16	-0.687488	-0.1099757	23.29	LOC112267907	
101954267	5.91e-01	4.92e-01	0.2279	-0.687364	-0.156668	7.14	RNVU1-15	RNA, variant U1 small nuclear 15
139221	5.91e-01	4.92e-01	0.1499	-0.687288	-0.1030492	114.21	PWWP3B	PWWP domain containing 3B
100129858	5.91e-01	4.92e-01	0.1509	0.687079	0.1036827	12.92	SCOC-AS1	SCOC antisense RNA 1
8975	5.91e-01	4.92e-01	0.0461	0.686725	0.031632	631.78	USP13	ubiquitin specific peptidase 13
101805492	5.91e-01	4.92e-01	0.4051	0.686744	0.278217	10.96	CASC9	cancer susceptibility 9
283106	5.91e-01	4.92e-01	0.0531	0.686755	0.0364914	142.09	CSNK2A3	casein kinase 2 alpha 3
105372850	5.91e-01	4.92e-01	0.1385	0.686781	0.0951372	69.09	LOC105372850	uncharacterized LOC105372850
22901	5.91e-01	4.92e-01	0.0601	-0.686574	-0.0412527	275.72	ARSG	arylsulfatase G
26	5.92e-01	4.93e-01	0.3681	-0.686228	-0.2526016	97.69	AOC1	amine oxidase copper containing 1
286016	5.92e-01	4.93e-01	0.1277	-0.686145	-0.0875956	17.64	TPI1P2	triosephosphate isomerase 1 pseudogene 2
1958	5.92e-01	4.93e-01	0.3139	-0.686062	-0.2153616	1187.43	EGR1	early growth response 1
10467	5.92e-01	4.93e-01	0.1206	-0.6855	-0.0826687	718.3	ZNHIT1	zinc finger HIT-type containing 1
606551	5.92e-01	4.93e-01	0.1499	0.685354	0.1027133	12.15	UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1
81565	5.92e-01	4.93e-01	0.0517	0.685259	0.03543	796.84	NDEL1	nudE neurodevelopment protein 1 like 1
112268415	5.92e-01	4.93e-01	0.066	0.685063	0.0452363	169	LOC112268415	uncharacterized LOC112268415
54433	5.92e-01	4.93e-01	0.0909	-0.684969	-0.0622872	60.16	GAR1	GAR1 ribonucleoprotein
102724378	5.92e-01	4.93e-01	0.1918	-0.68498	-0.1313864	13.43	LOC102724378	uncharacterized LOC102724378
83890	5.92e-01	4.93e-01	0.1113	0.684836	0.0762382	87.41	SPATA9	spermatogenesis associated 9
11345	5.92e-01	4.94e-01	0.0635	0.684698	0.0434772	481.32	GABARAPL2	GABA type A receptor associated protein like 2
646450	5.93e-01	4.94e-01	0.1613	0.684282	0.1103642	10.63	ARIH2OS	ARIH2 opposite strand lncRNA
107986290	5.93e-01	4.94e-01	0.1122	0.683909	0.0767309	37	LOC107986290	
55146	5.93e-01	4.94e-01	0.0661	0.683826	0.0451802	410.16	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4
7203	5.93e-01	4.94e-01	0.0705	-0.683609	-0.0481602	1492.5	CCT3	chaperonin containing TCP1 subunit 3
253725	5.93e-01	4.94e-01	0.0393	-0.68343	-0.026874	1080.83	WASHC2C	WASH complex subunit 2C
102724563	5.93e-01	4.94e-01	0.0942	0.683396	0.0643728	13.74	LOC102724563	transcription factor E2F6-like
202134	5.93e-01	4.94e-01	0.2927	0.683183	0.1999595	10.91	FAM153B	family with sequence similarity 153 member B
105370850	5.94e-01	4.95e-01	0.2368	0.68287	0.1617329	12.1	LOC105370850	
57526	5.94e-01	4.95e-01	0.1549	-0.682704	-0.1057434	25.07	PCDH19	protocadherin 19
11248	5.94e-01	4.95e-01	0.1742	-0.6825	-0.1188808	13.71	NXPH3	neurexophilin 3
728118	5.94e-01	4.96e-01	0.1007	-0.681517	-0.0685975	143.44	NUTM2A	NUT family member 2A
84815	5.94e-01	4.96e-01	0.117	0.681541	0.0797183	123.15	MGC12916	uncharacterized protein MGC12916
7327	5.95e-01	4.96e-01	0.0484	-0.681214	-0.0329836	839.15	UBE2G2	ubiquitin conjugating enzyme E2 G2
5902	5.95e-01	4.96e-01	0.0694	-0.681134	-0.0472641	432.44	RANBP1	RAN binding protein 1
161635	5.95e-01	4.96e-01	0.1642	0.680904	0.1118263	25.35	CSNK1A1P1	casein kinase 1 alpha 1 pseudogene 1
10483	5.95e-01	4.96e-01	0.0716	-0.680944	-0.0487708	777.31	SEC23B	SEC23 homolog B, COPII coat complex component
54718	5.95e-01	4.96e-01	0.1076	-0.680766	-0.0732597	53.8	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene
23562	5.95e-01	4.96e-01	0.1266	0.680365	0.086143	456.14	CLDN14	claudin 14
6196	5.95e-01	4.96e-01	0.0748	-0.680315	-0.0508745	362.96	RPS6KA2	ribosomal protein S6 kinase A2
146802	5.95e-01	4.96e-01	0.1394	0.680193	0.0948487	95.76	SLC47A2	solute carrier family 47 member 2
6429	5.95e-01	4.97e-01	0.039	0.679851	0.0265374	830.5	SRSF4	serine and arginine rich splicing factor 4
203238	5.95e-01	4.97e-01	0.0898	0.679708	0.0610458	191.81	CCDC171	coiled-coil domain containing 171
84809	5.95e-01	4.97e-01	0.1194	-0.679647	-0.0811265	296.24	CROCCP2	CROCC pseudogene 2
101927952	5.96e-01	4.97e-01	0.2051	-0.679314	-0.1393339	7.22	LOC101927952	
56894	5.96e-01	4.97e-01	0.08	-0.679321	-0.0543188	1951.41	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3
9446	5.96e-01	4.97e-01	0.0909	0.678862	0.0616936	1914.54	GSTO1	glutathione S-transferase omega 1
112267970	5.96e-01	4.97e-01	0.2316	-0.678502	-0.1571654	7.89	LOC112267970	uncharacterized LOC112267970
8797	5.96e-01	4.98e-01	0.1087	-0.678375	-0.0737366	152.22	TNFRSF10A	TNF receptor superfamily member 10a
105377077	5.96e-01	4.98e-01	0.1585	0.678193	0.1074756	7.43	LOC105377077	
728882	5.97e-01	4.98e-01	0.1993	0.677959	0.1350991	10.64	FAM182B	family with sequence similarity 182 member B
8521	5.97e-01	4.98e-01	0.1337	-0.677838	-0.0906242	25.01	GCM1	glial cells missing transcription factor 1
123591	5.97e-01	4.98e-01	0.1562	-0.677811	-0.1058825	26.47	TMEM266	transmembrane protein 266
56849	5.97e-01	4.98e-01	0.1866	-0.677561	-0.126446	12.43	TCEAL7	transcription elongation factor A like 7
100009613	5.97e-01	4.98e-01	0.1901	0.676903	0.1286594	50.02	LINC02584	long intergenic non-protein coding RNA 2584
285407	5.97e-01	4.99e-01	0.1179	-0.676771	-0.0797782	23.28	ALG1L9P	ALG1 like 9, pseudogene
107985941	5.97e-01	4.99e-01	0.1502	0.676647	0.1016277	19.73	LOC107985941	uncharacterized LOC107985941
100507436	5.98e-01	4.99e-01	0.096	-0.67641	-0.0649648	240.87	MICA	MHC class I polypeptide-related sequence A
107985525	5.98e-01	4.99e-01	0.1142	0.675715	0.0771362	54.27	LOC107985525	replaced by ID 100132057
64506	5.98e-01	4.99e-01	0.177	-0.675724	-0.1196306	13.46	CPEB1	cytoplasmic polyadenylation element binding protein 1
26077	5.98e-01	4.99e-01	0.1703	0.675482	0.1150502	19.5	GNAO1-AS1	GNAO1 antisense RNA 1
105369225	5.98e-01	4.99e-01	0.1234	-0.675335	-0.0833071	66.81	LOC105369225	uncharacterized LOC105369225
400761	5.98e-01	5.00e-01	0.1991	-0.675062	-0.1344062	6.27	LRRC8C-DT	LRRC8C divergent transcript
7850	5.99e-01	5.00e-01	0.1067	0.674428	0.0719575	109.49	IL1R2	interleukin 1 receptor type 2
105371763	5.99e-01	5.00e-01	0.1239	-0.674371	-0.0835882	31.32	LOC105371763	uncharacterized LOC105371763
162461	5.99e-01	5.00e-01	0.256	-0.674321	-0.1726193	61.72	TMEM92	transmembrane protein 92
107987108	5.99e-01	5.00e-01	0.2068	0.674258	0.1394589	14.66	LOC107987108	uncharacterized LOC107987108
554249	5.99e-01	5.00e-01	0.1148	0.674197	0.0774047	15.78	FAM88D	family with sequence similarity 88 member D
105378626	5.99e-01	5.00e-01	0.1269	-0.674034	-0.0855305	25.05	LOC105378626	uncharacterized LOC105378626
55691	5.99e-01	5.00e-01	0.0419	-0.673816	-0.02821	1190.94	FRMD4A	FERM domain containing 4A
105373058	5.99e-01	5.01e-01	0.1836	-0.673526	-0.1236274	12.69	LOC105373058	uncharacterized LOC105373058
5359	6.00e-01	5.01e-01	0.1053	-0.67266	-0.0708541	558.48	PLSCR1	phospholipid scramblase 1
728175	6.00e-01	5.01e-01	0.1261	0.672652	0.0847979	34.43	LINC02363	long intergenic non-protein coding RNA 2363
1376	6.00e-01	5.01e-01	0.0931	-0.672207	-0.0626028	1610.61	CPT2	carnitine palmitoyltransferase 2
653720	6.00e-01	5.01e-01	0.0883	0.672197	0.0593819	554.49	GOLGA8M	golgin A8 family member M
105369372	6.00e-01	5.02e-01	0.174	0.671957	0.1169054	85.09	LOC105369372	
25853	6.01e-01	5.02e-01	0.0545	-0.671562	-0.0365696	709.38	DCAF12	DDB1 and CUL4 associated factor 12
10531	6.01e-01	5.02e-01	0.08	0.67164	0.0537023	990.27	PITRM1	pitrilysin metallopeptidase 1
3742	6.01e-01	5.02e-01	0.2012	-0.671539	-0.1351247	14.28	KCNA6	potassium voltage-gated channel subfamily A member 6
147710	6.01e-01	5.02e-01	0.1206	0.671559	0.0809701	207.34	IGSF23	immunoglobulin superfamily member 23
124411	6.01e-01	5.02e-01	0.0765	-0.671221	-0.0513718	120.61	KRBOX5	KRAB box domain containing 5
84278	6.01e-01	5.02e-01	0.0568	-0.671119	-0.0381445	167.81	MFSD14CP	major facilitator superfamily domain containing 14C, pseudogene
403341	6.01e-01	5.02e-01	0.0447	-0.670907	-0.0299981	308.52	ZBTB34	zinc finger and BTB domain containing 34
10290	6.01e-01	5.03e-01	0.2328	-0.670255	-0.1560165	21.8	SPEG	striated muscle enriched protein kinase
6323	6.02e-01	5.03e-01	0.3115	0.669644	0.2086214	21.65	SCN1A	sodium voltage-gated channel alpha subunit 1
677774	6.02e-01	5.03e-01	0.2035	0.669549	0.1362444	22.82	SCARNA1	small Cajal body-specific RNA 1
79770	6.02e-01	5.03e-01	0.0491	0.669437	0.0328735	565.41	TXNDC15	thioredoxin domain containing 15
8702	6.02e-01	5.03e-01	0.0517	0.6693	0.0345826	309.35	B4GALT4	beta-1,4-galactosyltransferase 4
10913	6.02e-01	5.03e-01	0.1503	0.669088	0.1005419	48.77	EDAR	ectodysplasin A receptor
105372317	6.02e-01	5.03e-01	0.2986	-0.669091	-0.1997723	7.21	LOC105372317	uncharacterized LOC105372317
100507103	6.02e-01	5.04e-01	0.1008	0.668614	0.0673737	171.1	LINC02937	long intergenic non-protein coding RNA 2937
55831	6.03e-01	5.04e-01	0.0601	0.668363	0.0401658	807.66	EMC3	ER membrane protein complex subunit 3
84000	6.03e-01	5.04e-01	0.2052	-0.668362	-0.1371642	8.4	TMPRSS13	transmembrane serine protease 13
6867	6.03e-01	5.04e-01	0.0912	-0.668111	-0.0609064	2817.02	TACC1	transforming acidic coiled-coil containing protein 1
105374481	6.03e-01	5.04e-01	0.2569	0.668055	0.1716492	7.15	LOC105374481	uncharacterized LOC105374481
105378980	6.03e-01	5.04e-01	0.0944	-0.667763	-0.0630598	46.01	LOC105378980	uncharacterized LOC105378980
10520	6.03e-01	5.04e-01	0.0676	-0.66777	-0.0451312	243.29	ZNF211	zinc finger protein 211
5411	6.03e-01	5.05e-01	0.0678	-0.667343	-0.0452548	1872.03	PNN	pinin, desmosome associated protein
388743	6.03e-01	5.05e-01	0.2425	0.667135	0.1617872	10.79	CAPN8	calpain 8
387119	6.03e-01	5.05e-01	0.0753	-0.667134	-0.0502538	474.5	CEP85L	centrosomal protein 85 like
3005	6.03e-01	5.05e-01	0.0836	-0.666904	-0.0557663	1632.8	H1-0	H1.0 linker histone
105377622	6.04e-01	5.05e-01	0.2467	0.666318	0.164374	11.88	LOC105377622	uncharacterized LOC105377622
26157	6.04e-01	5.05e-01	0.0845	-0.666246	-0.0562705	213.45	GIMAP2	GTPase, IMAP family member 2
23284	6.04e-01	5.05e-01	0.1478	-0.665916	-0.0984155	152	ADGRL3	adhesion G protein-coupled receptor L3
107984011	6.04e-01	5.05e-01	0.1425	-0.665896	-0.0948728	23.4	LOC107984011	uncharacterized LOC107984011
79009	6.04e-01	5.05e-01	0.0462	0.66587	0.0307963	499.5	DDX50	DExD-box helicase 50
100874018	6.04e-01	5.05e-01	0.1273	0.665881	0.0847806	44.45	EPN2-AS1	EPN2 antisense RNA 1
644242	6.04e-01	5.06e-01	0.1433	0.665723	0.0954292	29.68	LINC00622	long intergenic non-protein coding RNA 622
100133669	6.04e-01	5.06e-01	0.2326	-0.66572	-0.1548741	14.02	LY6E-DT	LY6E divergent transcript
388567	6.04e-01	5.06e-01	0.0818	0.665725	0.0544886	150.89	ZNF749	zinc finger protein 749
105370831	6.04e-01	5.06e-01	0.247	0.665445	0.1643813	7.8	LOC105370831	replaced by ID 105370832
25897	6.04e-01	5.06e-01	0.0875	-0.665318	-0.0582386	1861.63	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
94158	6.04e-01	5.06e-01	0.1705	-0.665228	-0.1134492	24.46	CDRT15P1	CDRT15 pseudogene 1
100129842	6.04e-01	5.06e-01	0.0977	-0.665095	-0.0649904	325.29	ZNF737	zinc finger protein 737
100132741	6.05e-01	5.06e-01	0.1639	-0.664515	-0.1089021	8.35	LOC100132741	uncharacterized LOC100132741
221613	6.05e-01	5.06e-01	0.1931	-0.664461	-0.1283326	7.19	H2AC1	H2A clustered histone 1
100131726	6.05e-01	5.07e-01	0.2727	-0.66418	-0.1811491	31.55	FAM83A-AS1	FAM83A antisense RNA 1
10549	6.05e-01	5.07e-01	0.0954	0.664055	0.0633671	1469.73	PRDX4	peroxiredoxin 4
4968	6.05e-01	5.07e-01	0.0805	-0.663818	-0.05341	264.55	OGG1	8-oxoguanine DNA glycosylase
107985309	6.05e-01	5.07e-01	0.1686	0.663708	0.1118899	20.63	LOC107985309	
101928473	6.05e-01	5.07e-01	0.1995	0.663512	0.1323697	24.8	LOC101928473	uncharacterized LOC101928473
64151	6.06e-01	5.07e-01	0.0848	0.663215	0.0562588	78.45	NCAPG	non-SMC condensin I complex subunit G
105377567	6.06e-01	5.07e-01	0.568	0.663234	0.3766956	13.25	LOC105377567	uncharacterized LOC105377567
151888	6.06e-01	5.07e-01	0.1581	-0.662827	-0.1047984	40.1	BTLA	B and T lymphocyte associated
283726	6.06e-01	5.07e-01	0.2635	0.662765	0.1746691	36.73	SAXO2	stabilizer of axonemal microtubules 2
55370	6.06e-01	5.07e-01	0.091	-0.662736	-0.0602853	58.92	PPP4R1L	protein phosphatase 4 regulatory subunit 1 like (pseudogene)
127833	6.06e-01	5.08e-01	0.1107	0.662569	0.0733233	146.31	SYT2	synaptotagmin 2
55163	6.06e-01	5.08e-01	0.0729	0.662561	0.0482693	2974.31	PNPO	pyridoxamine 5'-phosphate oxidase
101929450	6.06e-01	5.08e-01	0.3579	-0.662372	-0.2370852	5.49	LINC02099	long intergenic non-protein coding RNA 2099
291	6.06e-01	5.08e-01	0.0795	0.66215	0.0526644	434.45	SLC25A4	solute carrier family 25 member 4
7259	6.06e-01	5.08e-01	0.0574	0.662156	0.0380084	1979.99	TSPYL1	TSPY like 1
105375532	6.06e-01	5.08e-01	0.1011	-0.662002	-0.0669223	96.43	LOC105375532	uncharacterized LOC105375532
5553	6.06e-01	5.08e-01	0.1316	-0.661945	-0.0871282	70.41	PRG2	proteoglycan 2, pro eosinophil major basic protein
105373331	6.06e-01	5.08e-01	0.1057	0.661929	0.0699555	34.06	LOC105373331	uncharacterized LOC105373331
1848	6.07e-01	5.08e-01	0.1553	-0.661368	-0.1027242	1334.74	DUSP6	dual specificity phosphatase 6
105373195	6.07e-01	5.08e-01	0.1136	0.661399	0.0751285	70.87	LOC105373195	uncharacterized LOC105373195
342909	6.07e-01	5.09e-01	0.0673	0.660782	0.0444792	110.37	ZNF284	zinc finger protein 284
105373366	6.07e-01	5.09e-01	0.1053	0.660739	0.069606	138.66	IDS2	uncharacterized IDS2
100129354	6.07e-01	5.09e-01	0.1981	0.660653	0.1308683	11.22	NRADDP	neurotrophin receptor associated death domain, pseudogene
80895	6.07e-01	5.09e-01	0.0514	0.660442	0.0339421	369.5	ILKAP	ILK associated serine/threonine phosphatase
4586	6.07e-01	5.09e-01	0.6058	0.660336	0.4000406	10.04	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming
105372481	6.07e-01	5.09e-01	0.0599	-0.660362	-0.0395642	150.79	ERVK3-1	endogenous retrovirus group K3 member 1
9933	6.07e-01	5.09e-01	0.0523	-0.660184	-0.034532	451.63	PUM3	pumilio RNA binding family member 3
84874	6.07e-01	5.09e-01	0.0882	0.659979	0.0582098	518.74	ZNF514	zinc finger protein 514
102723166	6.07e-01	5.09e-01	0.1709	0.65995	0.1127948	16.57	STAM-DT	STAM divergent transcript
1717	6.07e-01	5.09e-01	0.1858	-0.659709	-0.1225547	1105.99	DHCR7	7-dehydrocholesterol reductase
101927895	6.08e-01	5.10e-01	0.0729	-0.659509	-0.0480766	42.75	EMC1-AS1	EMC1 antisense RNA 1
389206	6.08e-01	5.10e-01	0.1437	0.659454	0.0947369	49.12	BEND4	BEN domain containing 4
51735	6.08e-01	5.10e-01	0.0623	0.659522	0.0411059	1056.73	RAPGEF6	Rap guanine nucleotide exchange factor 6
83938	6.08e-01	5.10e-01	0.0696	0.659446	0.0458946	338.95	LRMDA	leucine rich melanocyte differentiation associated
112268213	6.08e-01	5.10e-01	0.1152	0.659579	0.0759838	115.74	LOC112268213	
4715	6.08e-01	5.10e-01	0.0794	-0.659328	-0.0523524	799.63	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9
22995	6.08e-01	5.10e-01	0.0904	-0.659201	-0.0595984	222.11	CEP152	centrosomal protein 152
57459	6.08e-01	5.10e-01	0.0476	0.658812	0.031364	1018.18	GATAD2B	GATA zinc finger domain containing 2B
4703	6.08e-01	5.10e-01	0.1501	0.658655	0.0988679	542.61	NEB	nebulin
105371064	6.08e-01	5.10e-01	0.1426	-0.658608	-0.0939185	153.11	LOC105371064	uncharacterized LOC105371064
56963	6.08e-01	5.11e-01	0.2484	0.658039	0.1634337	6.9	RGMA	repulsive guidance molecule BMP co-receptor a
27097	6.09e-01	5.11e-01	0.0596	0.657645	0.0391963	388.44	TAF5L	TATA-box binding protein associated factor 5 like
100129347	6.09e-01	5.11e-01	0.1787	0.657515	0.1175172	7.51	LINC00484	long intergenic non-protein coding RNA 484
105373994	6.09e-01	5.11e-01	0.111	0.657416	0.0729665	53.69	LOC105373994	uncharacterized LOC105373994
105369309	6.09e-01	5.11e-01	0.141	0.65737	0.0926991	28.56	LOC105369309	uncharacterized LOC105369309
107986135	6.09e-01	5.11e-01	0.1674	-0.657322	-0.1100331	11.66	LOC107986135	
641638	6.09e-01	5.11e-01	0.081	0.657165	0.0532365	118.83	SNHG6	small nucleolar RNA host gene 6
101927957	6.09e-01	5.11e-01	0.1623	0.657018	0.1066034	27.22	LINC01572	long intergenic non-protein coding RNA 1572
6124	6.09e-01	5.11e-01	0.0661	-0.656882	-0.0434059	7921.81	RPL4	ribosomal protein L4
128338	6.09e-01	5.11e-01	0.0857	0.656702	0.056251	476.44	DRAM2	DNA damage regulated autophagy modulator 2
107984406	6.09e-01	5.11e-01	0.1722	-0.656598	-0.1130585	9.72	LOC107984406	uncharacterized LOC107984406
55971	6.09e-01	5.12e-01	0.08	0.656363	0.0524992	633.96	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1
100506540	6.09e-01	5.12e-01	0.0723	0.656334	0.0474501	64.95	MISFA	mitochondrial sheath formation associated
79755	6.09e-01	5.12e-01	0.1704	-0.656192	-0.1118268	34.05	ZNF750	zinc finger protein 750
9913	6.10e-01	5.12e-01	0.0502	0.655827	0.0329329	665.97	SUPT7L	SPT7 like, STAGA complex subunit gamma
6836	6.10e-01	5.12e-01	0.0872	-0.655858	-0.0571643	3271.01	SURF4	surfeit 4
552	6.10e-01	5.12e-01	0.2177	-0.655834	-0.142768	1836.73	AVPR1A	arginine vasopressin receptor 1A
50512	6.10e-01	5.12e-01	0.1711	-0.655617	-0.1121963	21.43	PODXL2	podocalyxin like 2
54059	6.10e-01	5.12e-01	0.0784	0.655592	0.0513691	206.01	YBEY	ybeY metalloendoribonuclease
414208	6.10e-01	5.12e-01	0.1004	0.655395	0.0657915	24.43	ZNF32-AS2	ZNF32 antisense RNA 2
55282	6.10e-01	5.13e-01	0.2371	-0.654919	-0.1552759	9.61	LRRC36	leucine rich repeat containing 36
26045	6.10e-01	5.13e-01	0.0887	0.654876	0.0581052	229.72	LRRTM2	leucine rich repeat transmembrane neuronal 2
10973	6.10e-01	5.13e-01	0.0731	0.654812	0.0478638	2303.64	ASCC3	activating signal cointegrator 1 complex subunit 3
112268432	6.10e-01	5.13e-01	0.0786	0.654697	0.0514559	1110.51	LOC112268432	uncharacterized LOC112268432
105371345	6.10e-01	5.13e-01	0.1649	0.654661	0.1079403	11.93	LOC105371345	
100289178	6.10e-01	5.13e-01	0.0769	0.654558	0.0503409	68.23	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1
339977	6.10e-01	5.13e-01	0.1431	0.654546	0.0936844	36.27	LRRC66	leucine rich repeat containing 66
64794	6.10e-01	5.13e-01	0.0483	-0.654481	-0.0315787	267.16	DDX31	DEAD-box helicase 31
107984361	6.11e-01	5.13e-01	0.176	0.653841	0.1150487	37.84	LOC107984361	uncharacterized LOC107984361
101928113	6.11e-01	5.13e-01	0.1667	0.653751	0.1089791	13.42	ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head)
5564	6.11e-01	5.13e-01	0.0639	-0.653497	-0.0417826	283.06	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
51478	6.11e-01	5.13e-01	0.1532	0.653402	0.1001111	442.75	HSD17B7	hydroxysteroid 17-beta dehydrogenase 7
221336	6.11e-01	5.13e-01	0.2977	0.653409	0.1945001	7.88	BEND6	BEN domain containing 6
105373943	6.11e-01	5.14e-01	0.122	0.652806	0.0796373	59.47	LOC105373943	
407029	6.11e-01	5.14e-01	0.2386	-0.652729	-0.155716	9.06	MIR30A	microRNA 30a
57551	6.11e-01	5.14e-01	0.0563	0.652664	0.0367615	2661.95	TAOK1	TAO kinase 1
152217	6.11e-01	5.14e-01	0.0857	0.652606	0.0559427	62.9	NCBP2AS2	NCBP2 antisense 2 (head to head)
346689	6.11e-01	5.14e-01	0.1758	0.652554	0.1147394	9.96	KLRG2	killer cell lectin like receptor G2
3242	6.12e-01	5.14e-01	0.1074	-0.651958	-0.0700386	15401.45	HPD	4-hydroxyphenylpyruvate dioxygenase
64412	6.12e-01	5.14e-01	0.0415	0.651952	0.0270423	349.87	GZF1	GDNF inducible zinc finger protein 1
51512	6.12e-01	5.15e-01	0.1223	0.651683	0.0797295	27.62	GTSE1	G2 and S-phase expressed 1
4538	6.12e-01	5.15e-01	0.28	-0.651594	-0.1824737	131883.42	ND4	NADH dehydrogenase subunit 4
107985395	6.12e-01	5.15e-01	0.1681	-0.651535	-0.1095069	12.36	PANK2-AS1	PANK2 antisense RNA 1
148789	6.12e-01	5.15e-01	0.0498	0.651428	0.0324361	409.03	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2
112268077	6.12e-01	5.15e-01	0.1284	0.651428	0.0836629	33.18	LOC112268077	uncharacterized LOC112268077
91442	6.12e-01	5.15e-01	0.1046	-0.651281	-0.068137	19.91	FAAP24	FA core complex associated protein 24
3973	6.12e-01	5.15e-01	0.3405	0.651175	0.2217509	14.3	LHCGR	luteinizing hormone/choriogonadotropin receptor
54884	6.12e-01	5.15e-01	0.0893	0.651079	0.0581583	2465.06	RETSAT	retinol saturase
84125	6.12e-01	5.15e-01	0.2607	0.650835	0.169648	12.03	LRRIQ1	leucine rich repeats and IQ motif containing 1
23657	6.12e-01	5.15e-01	0.2443	-0.650773	-0.1589799	19.95	SLC7A11	solute carrier family 7 member 11
112268222	6.13e-01	5.15e-01	0.0536	0.650598	0.0348515	387.53	LOC112268222	
105374234	6.13e-01	5.15e-01	0.2008	-0.650563	-0.1306544	11.51	LOC105374234	uncharacterized LOC105374234
105371501	6.13e-01	5.15e-01	0.2126	-0.650342	-0.1382534	6.93	LOC105371501	uncharacterized LOC105371501
116931	6.13e-01	5.16e-01	0.126	0.6499	0.0818748	62.38	MED12L	mediator complex subunit 12L
100189432	6.13e-01	5.16e-01	0.1939	0.64972	0.1260099	10.03	TRS-AGA5-1	tRNA-Ser (AGA) 5-1
57696	6.13e-01	5.16e-01	0.0585	-0.64966	-0.0380145	378.98	DDX55	DEAD-box helicase 55
30820	6.13e-01	5.16e-01	0.2363	-0.649591	-0.1535002	9.23	KCNIP1	potassium voltage-gated channel interacting protein 1
149134	6.13e-01	5.16e-01	0.1766	-0.649504	-0.1147213	15.58	LINC01341	long intergenic non-protein coding RNA 1341
55776	6.13e-01	5.16e-01	0.0496	0.64923	0.0322121	267.79	SAYSD1	SAYSVFN motif domain containing 1
100505696	6.13e-01	5.16e-01	0.0563	0.649088	0.0365384	607.57	SH3BP5-AS1	SH3BP5 antisense RNA 1
92369	6.13e-01	5.16e-01	0.1485	-0.649119	-0.0964145	44.71	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4
57620	6.13e-01	5.16e-01	0.0551	0.649155	0.0357393	413.93	STIM2	stromal interaction molecule 2
6443	6.13e-01	5.16e-01	0.0847	-0.648983	-0.0549645	541.34	SGCB	sarcoglycan beta
642852	6.13e-01	5.16e-01	0.0801	-0.648953	-0.0520132	160.42	LINC00205	long intergenic non-protein coding RNA 205
105379016	6.14e-01	5.17e-01	0.1138	0.648727	0.0738481	33.23	LOC105379016	uncharacterized LOC105379016
414765	6.14e-01	5.17e-01	0.0636	0.648699	0.0412493	54.77	HCG25	HLA complex group 25
5021	6.14e-01	5.17e-01	0.2229	0.647392	0.1443243	11.93	OXTR	oxytocin receptor
11274	6.14e-01	5.17e-01	0.1036	-0.647427	-0.067085	151.78	USP18	ubiquitin specific peptidase 18
646300	6.15e-01	5.18e-01	0.2251	-0.646965	-0.1456268	17.61	COL6A4P2	collagen type VI alpha 4 pseudogene 2
79369	6.15e-01	5.18e-01	0.0572	-0.646941	-0.0370055	145.32	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4
80025	6.15e-01	5.18e-01	0.0406	-0.647003	-0.0262914	636.06	PANK2	pantothenate kinase 2
84844	6.15e-01	5.18e-01	0.0668	-0.646956	-0.0432034	177.64	PHF5A	PHD finger protein 5A
100132163	6.15e-01	5.18e-01	0.0605	-0.646531	-0.0391324	144.67	PHKA2-AS1	PHKA2 antisense RNA 1
