Gene ID	Gene Symbol	
4286	MITF	
5833	PCYT2	
3123	HLA-DRB1	
23743	BHMT2	
80183	RUBCNL	
56654	NPDC1	
8826	IQGAP1	
101410538	MMP24OS	
51352	WT1-AS	
50485	SMARCAL1	
9450	LY86	
79718	TBL1XR1	
10550	ARL6IP5	
8019	BRD3	
983	CDK1	
2306	FOXD2	
8821	INPP4B	
57706	DENND1A	
8437	RASAL1	
79940	LINC00472	
100505761	C10orf95-AS1	
11065	UBE2C	
29923	HILPDA	
8915	BCL10	
8829	NRP1	
7008	TEF	
2219	FCN1	
740	MRPL49	
11104	KATNA1	
976	ADGRE5	
64981	MRPL34	
605	BCL7A	
10973	ASCC3	
55120	FANCL	
64976	MRPL40	
3669	ISG20	
8575	PRKRA	
55131	RBM28	
7056	THBD	
5918	RARRES1	
7270	TTF1	
55204	GOLPH3L	
51076	CUTC	
4233	MET	
5427	POLE2	
64919	BCL11B	
1289	COL5A1	
54946	SLC41A3	
4242	MFNG	
54716	SLC6A20	
57415	CEP15	
3991	LIPE	
3823	KLRC3	
8189	SYMPK	
5351	PLOD1	
6830	SUPT6H	
5292	PIM1	
6925	TCF4	
50617	ATP6V0A4	
2354	FOSB	
4905	NSF	
3055	HCK	
51117	COQ4	
26499	PLEK2	
866	SERPINA6	
22954	TRIM32	
3707	ITPKB	
1536	CYBB	
392	ARHGAP1	
57447	NDRG2	
57205	ATP10D	
79657	RPAP3	
2710	GK	
6945	MLX	
56941	HMCES	
51614	ERGIC3	
5372	PMM1	
23177	CEP68	
29995	LMCD1	
173	AFM	
5480	PPIC	
79651	RHBDF2	
51171	HSD17B14	
683	BST1	
9820	CUL7	
8930	MBD4	
5571	PRKAG1	
6780	STAU1	
26298	EHF	
746	TMEM258	
5376	PMP22	
7840	ALMS1	
9513	FXR2	
1736	DKC1	
11130	ZWINT	
6396	SEC13	
8841	HDAC3	
8459	TPST2	
65986	ZBTB10	
79174	CRELD2	
4123	MAN2C1	
1643	DDB2	
10578	GNLY	
10589	DRAP1	
818	CAMK2G	
54621	VSIG10	
9734	HDAC9	
3339	HSPG2	
51011	FAHD2A	
249	ALPL	
4669	NAGLU	
29994	BAZ2B	
51347	TAOK3	
10425	ARIH2	
7353	UFD1	
715	C1R	
7112	TMPO	
6275	S100A4	
25	ABL1	
5316	PKNOX1	
55867	SLC22A11	
729	C6	
3934	LCN2	
3394	IRF8	
5069	PAPPA	
6752	SSTR2	
914	CD2	
12	SERPINA3	
27332	ZNF638	
8834	TMEM11	
29127	RACGAP1	
6590	SLPI	
533	ATP6V0B	
81614	NIPA2	
822	CAPG	
3635	INPP5D	
84561	SLC12A8	
6915	TBXA2R	
51651	PTRH2	
6237	RRAS	
7329	UBE2I	
5064	PALM	
4060	LUM	
5105	PCK1	
55716	LMBR1L	
29940	DSE	
91304	TMEM259	
5873	RAB27A	
63978	PRDM14	
55715	DOK4	
23136	EPB41L3	
92170	MTG1	
79944	L2HGDH	
79805	VASH2	
753	LDLRAD4	
3764	KCNJ8	
26039	SS18L1	
953	ENTPD1	
9620	CELSR1	
10010	TANK	
2041	EPHA1	
9767	JADE3	
51218	GLRX5	
90362	FAM110B	
55182	RNF220	
1576	CYP3A4	
2350	FOLR2	
55746	NUP133	
10095	ARPC1B	
4688	NCF2	
10389	SCML2	
285830	HLA-F-AS1	
10247	RIDA	
55616	ASAP3	
1312	COMT	
6447	SCG5	
28797	IGLV3-19	
7280	TUBB2A	
7342	UBP1	
57715	SEMA4G	
6352	CCL5	
3621	ING1	
3012	H2AC8	
2995	GYPC	
56731	SLC2A4RG	
51283	BFAR	
10631	POSTN	
50515	CHST11	
1278	COL1A2	
80264	ZNF430	
6772	STAT1	
8502	PKP4	
10962	MLLT11	
7805	LAPTM5	
4602	MYB	
4670	HNRNPM	
9865	TRIL	
64785	GINS3	
2266	FGG	
10079	ATP9A	
3726	JUNB	
102	ADAM10	
3507	IGHM	
55080	TAPBPL	
8034	SLC25A16	
9201	DCLK1	
54433	GAR1	
3514	IGKC	
4495	MT1G	
3384	ICAM2	
63892	THADA	
4927	NUP88	
23092	ARHGAP26	
55180	LINS1	
80778	ZNF34	
3956	LGALS1	
8418	CMAHP	
2639	GCDH	
1346	COX7A1	
6558	SLC12A2	
3716	JAK1	
2162	F13A1	
481	ATP1B1	
79724	ZNF768	
79689	STEAP4	
1992	SERPINB1	
890	CCNA2	
50852	TRAT1	
55937	APOM	
54587	MXRA8	
84148	KAT8	
4881	NPR1	
55146	ZDHHC4	
89845	ABCC10	
4312	MMP1	
1293	COL6A3	
100506144	TMEM35B	
55647	RAB20	
64405	CDH22	
79814	AGMAT	
6943	TCF21	
4800	NFYA	
127703	C1orf216	
10249	GLYAT	
10974	ADIRF	
55013	MCUB	
10262	SF3B4	
7520	XRCC5	
54872	PIGG	
11010	GLIPR1	
4719	NDUFS1	
5780	PTPN9	
27333	GOLIM4	
51338	MS4A4A	
5332	PLCB4	
23528	ZNF281	
27236	ARFIP1	
1124	CHN2	
2029	ENSA	
1024	CDK8	
1112	FOXN3	
140462	ASB9	
5860	QDPR	
4436	MSH2	
241	ALOX5AP	
22889	KHDC4	
836	CASP3	
26284	ERAL1	
57017	COQ9	
23644	EDC4	
8655	DYNLL1	
1063	CENPF	
25941	TPGS2	
5909	RAP1GAP	
7099	TLR4	
6347	CCL2	
54453	RIN2	
5018	OXA1L	
5062	PAK2	
8479	HIRIP3	
51765	STK26	
5092	PCBD1	
3683	ITGAL	
57573	ZNF471	
716	C1S	
1901	S1PR1	
9567	GTPBP1	
80303	EFHD1	
7855	FZD5	
80256	ATOSB	
56474	CTPS2	
64943	NT5DC2	
126353	MISP	
2861	GPR37	
4303	FOXO4	
11314	CD300A	
5925	RB1	
80764	THAP7	
1522	CTSZ	
22807	IKZF2	
64065	PERP	
8239	USP9X	
254359	ZDHHC24	
2188	FANCF	
79447	PAGR1	
50848	F11R	
10523	CHERP	
10978	CLP1	
259230	SGMS1	
4234	METTL1	
51499	TRIAP1	
2628	GATM	
23500	DAAM2	
3551	IKBKB	
79866	BORA	
4835	NQO2	
79641	ROGDI	
440738	MAP1LC3C	
51020	HDDC2	
6789	STK4	
11162	NUDT6	
9422	ZNF264	
3712	IVD	
10874	NMU	
79783	SUGCT	
2801	GOLGA2	
174	AFP	
51741	WWOX	
5252	PHF1	
51084	CRYL1	
4329	ALDH6A1	
55696	RBM22	
10270	AKAP8	
7124	TNF	
6999	TDO2	
1117	CHI3L2	
1890	TYMP	
5034	P4HB	
6767	ST13	
9535	GMFG	
8801	SUCLG2	
6251	RSU1	
2052	EPHX1	
915	CD3D	
1551	CYP3A7	
6049	RNF6	
2903	GRIN2A	
7533	YWHAH	
4122	MAN2A2	
4747	NEFL	
5618	PRLR	
55601	DDX60	
5208	PFKFB2	
10308	ZNF267	
80221	ACSF2	
10320	IKZF1	
51204	TACO1	
80179	MYO19	
51427	ZNF107	
64081	PBLD	
8553	BHLHE40	
7942	TFEB	
100128640	ACVR2B-AS1	
8818	DPM2	
6535	SLC6A8	
124044	SPATA2L	
3855	KRT7	
10276	NET1	
7042	TGFB2	
1192	CLIC1	
9235	IL32	
27345	KCNMB4	
10627	MYL12A	
2878	GPX3	
11226	GALNT6	
22878	TRAPPC8	
23039	XPO7	
7264	GFUS	
55145	THAP1	
5283	PIGH	
1193	CLIC2	
9540	TP53I3	
3796	KIF2A	
65993	MRPS34	
3172	HNF4A	
1353	COX11	
2908	NR3C1	
7050	TGIF1	
6524	SLC5A2	
6578	SLCO2A1	
54733	SLC35F2	
4313	MMP2	
9971	NR1H4	
27132	CPNE7	
54904	NSD3	
5827	PXMP2	
28908	IGKV4-1	
1390	CREM	
51320	MEX3C	
27340	UTP20	
55023	PHIP	
2647	BLOC1S1	
10742	RAI2	
10092	ARPC5	
333	APLP1	
58528	RRAGD	
60488	MRPS35	
2261	FGFR3	
6382	SDC1	
25864	ABHD14A	
713	C1QB	
6456	SH3GL2	
64419	MTMR14	
8609	KLF7	
220	ALDH1A3	
712	C1QA	
6571	SLC18A2	
58472	SQOR	
79056	PRRG4	
9810	RNF40	
375057	STUM	
2161	F12	
9202	ZMYM4	
5097	PCDH1	
7262	PHLDA2	
9263	STK17A	
9938	ARHGAP25	
9921	RNF10	
79066	METTL16	
11212	PLPBP	
4016	LOXL1	
56922	MCCC1	
55794	DDX28	
7283	TUBG1	
10519	CIB1	
4041	LRP5	
54951	COMMD8	
7162	TPBG	
1737	DLAT	
7803	PTP4A1	
10112	KIF20A	
841	CASP8	
9050	PSTPIP2	
26233	FBXL6	
6433	SFSWAP	
4357	MPST	
170680	PSORS1C2	
5336	PLCG2	
64092	SAMSN1	
10228	STX6	
10005	ACOT8	
7706	TRIM25	
22881	ANKRD6	
10287	RGS19	
6903	TBCC	
3705	ITPK1	
3995	FADS3	
55048	VPS37C	
55799	CACNA2D3	
5294	PIK3CG	
9510	ADAMTS1	
6760	SS18	
79096	CSTPP1	
8467	SMARCA5	
1059	CENPB	
79156	PLEKHF1	
10816	SPINT3	
5696	PSMB8	
6549	SLC9A2	
3795	KHK	
54938	SARS2	
57037	ANKMY2	
59341	TRPV4	
64110	MAGEF1	
6510	SLC1A5	
2627	GATA6	
55193	PBRM1	
5997	RGS2	
23384	SPECC1L	
29929	ALG6	
5202	PFDN2	
50863	NTM	
254896	LOC254896	
9114	ATP6V0D1	
23435	TARDBP	
10549	PRDX4	
9130	FAM50A	
5705	PSMC5	
51729	WBP11	
28960	DCPS	
9238	TBRG4	
6239	RREB1	
257407	C2orf72	
267	AMFR	
5617	PRL	
112	ADCY6	
8082	SSPN	
10866	HCP5	
1444	CSHL1	
387032	ZKSCAN4	
10615	SPAG5	
79697	RIOX1	
3396	MRPL58	
3624	INHBA	
9895	TECPR2	
100506963	ELOA-AS1	
9770	RASSF2	
8558	CDK10	
29092	LINC00339	
23155	CLCC1	
10912	GADD45G	
9990	SLC12A6	
5791	PTPRE	
6150	MRPL23	
313	AOAH	
931	MS4A1	
1535	CYBA	
9275	BCL7B	
8507	ENC1	
29880	ALG5	
4694	NDUFA1	
157567	ANKRD46	
397	ARHGDIB	
54900	LAX1	
563	AZGP1	
64210	MMS19	
2937	GSS	
7105	TSPAN6	
79750	ZNF385D	
79902	NUP85	
9588	PRDX6	
51647	CIAO2B	
64750	SMURF2	
7186	TRAF2	
79767	ELMO3	
2027	ENO3	
9120	SLC16A6	
9121	SLC16A5	
80335	WDR82	
210	ALAD	
80054	CEBPA-DT	
26001	RNF167	
717	C2	
23075	SWAP70	
10766	TOB2	
10083	USH1C	
35	ACADS	
140467	ZNF358	
1123	CHN1	
10398	MYL9	
9150	CTDP1	
9922	IQSEC1	
3880	KRT19	
79733	E2F8	
1979	EIF4EBP2	
3298	HSF2	
9768	PCLAF	
1760	DMPK	
124222	PAQR4	
113791	PIK3IP1	
5053	PAH	
55958	KLHL9	
79074	TSLIG2	
11183	MAP4K5	
793	CALB1	
738	VPS51	
745	MYRF	
23517	MTREX	
3932	LCK	
64374	SIL1	
51321	AMZ2	
5798	PTPRN	
317	APAF1	
7465	WEE1	
7726	TRIM26	
79073	TMEM109	
25777	SUN2	
64223	MLST8	
53340	SPA17	
9278	ZBTB22	
8910	SGCE	
55691	FRMD4A	
883	KYAT1	
287	ANK2	
708	C1QBP	
55236	UBA6	
1627	DBN1	
27069	GHITM	
5493	PPL	
373156	GSTK1	
1902	LPAR1	
56271	BEX4	
79364	ZXDC	
23370	ARHGEF18	
80020	FOXRED2	
8714	ABCC3	
10991	SLC38A3	
55622	TTC27	
3903	LAIR1	
55010	PARPBP	
9670	IPO13	
64123	ADGRL4	
9673	SLC25A44	
10609	P3H4	
10801	SEPTIN9	
23301	EHBP1	
79959	CEP76	
1528	CYB5A	
7940	LST1	
2673	GFPT1	
5987	TRIM27	
79981	FRMD1	
5799	PTPRN2	
10654	PMVK	
57130	ATP13A1	
2568	GABRP	
377	ARF3	
9204	ZMYM6	
3137	HLA-J	
6039	RNASE6	
1800	DPEP1	
5730	PTGDS	
7473	WNT3	
3937	LCP2	
22795	NID2	
199870	FAM76A	
2313	FLI1	
3766	KCNJ10	
56940	DUSP22	
5699	PSMB10	
126208	ZNF787	
2045	EPHA7	
2308	FOXO1	
3845	KRAS	
9582	APOBEC3B	
79722	ANKRD55	
81888	HYI	
10087	CERT1	
22846	VASH1	
23214	XPO6	
5436	POLR2G	
823	CAPN1	
133619	PRRC1	
26056	RAB11FIP5	
51339	DACT1	
10128	LRPPRC	
4689	NCF4	
219	ALDH1B1	
5172	SLC26A4	
3622	ING2	
2873	GPS1	
7357	UGCG	
55298	RNF121	
28526	TRDC	
9409	PEX16	
51271	UBAP1	
84656	GLYR1	
39	ACAT2	
78989	COLEC11	
22981	NINL	
22941	SHANK2	
2999	GZMH	
10455	ECI2	
5091	PC	
10233	LRRC23	
38	ACAT1	
4860	PNP	
55856	ACOT13	
51131	PHF11	
56938	BMAL2	
3134	HLA-F	
23080	AVL9	
65258	MPPE1	
5931	RBBP7	
2810	SFN	
10174	SORBS3	
60560	NAA35	
65244	SPATS2	
54520	CCDC93	
51043	ZBTB7B	
56478	EIF4ENIF1	
10947	AP3M2	
25928	SOSTDC1	
5101	PCDH9	
6374	CXCL5	
913	CD1E	
29901	SAC3D1	
80194	TMEM134	
80301	PLEKHO2	
57146	LDAF1	
79033	ERI3	
55346	TCP11L1	
10246	SLC17A2	
4615	MYD88	
4942	OAT	
2730	GCLM	
22933	SIRT2	
6810	STX4	
8323	FZD6	
57326	PBXIP1	
8792	TNFRSF11A	
9774	BCLAF1	
5569	PKIA	
57698	SHTN1	
31	ACACA	
9141	PDCD5	
3667	IRS1	
54741	LEPROT	
51093	METTL25B	
51097	SCCPDH	
4862	NPAS2	
608	TNFRSF17	
7026	NR2F2	
2132	EXT2	
5465	PPARA	
710	SERPING1	
5602	MAPK10	
27434	POLM	
11245	GPR176	
55200	PLEKHG6	
26063	DECR2	
529	ATP6V1E1	
4724	NDUFS4	
1666	DECR1	
1718	DHCR24	
27350	APOBEC3C	
26289	AK5	
28639	TRBC1	
8879	SGPL1	
23404	EXOSC2	
811	CALR	
79622	SNRNP25	
518	ATP5MC3	
83759	RBM4B	
2180	ACSL1	
51292	GMPR2	
5789	PTPRD	
5518	PPP2R1A	
284021	MILR1	
10970	CKAP4	
29102	DROSHA	
2582	GALE	
100132341	CLUHP3	
7263	TST	
10301	DLEU1	
29028	ATAD2	
5537	PPP6C	
55315	SLC29A3	
10724	OGA	
7067	THRA	
4889	NPY5R	
347902	AMIGO2	
7321	UBE2D1	
23099	ZBTB43	
64077	LHPP	
10518	CIB2	
7444	VRK2	
8661	EIF3A	
80095	ZNF606	
57000	GSN-AS1	
22835	ZFP30	
23034	SAMD4A	
10667	FARS2	
3268	AGFG2	
8671	SLC4A4	
552889	ATXN7L3B	
7718	ZNF165	
26750	RPS6KC1	
2806	GOT2	
23583	SMUG1	
22888	UBOX5	
84560	MT4	
64288	ZSCAN31	
80816	ASXL3	
6356	CCL11	
9173	IL33R	
3689	ITGB2	
28825	IGLV1-40	
57610	RANBP10	
8368	H4C13	
11214	AKAP13	
1081	CGA	
3104	ZBTB48	
8630	HSD17B6	
5269	SERPINB6	
9672	SDC3	
4129	MAOB	
6457	SH3GL3	
91949	COG7	
9249	DHRS3	
27122	DKK3	
10282	BET1	
79863	RBFA	
55347	ABHD10	
1017	CDK2	
57035	RSRP1	
11041	B4GAT1	
10114	HIPK3	
3155	HMGCL	
5054	SERPINE1	
84124	ZNF394	
9023	CH25H	
7086	TKT	
7976	FZD3	
79035	NABP2	
25907	TMEM158	
6819	SULT1C2	
83696	TRAPPC9	
23283	CSTF2T	
1796	DOK1	
56950	SMYD2	
4685	NCAM2	
23347	SMCHD1	
29775	CARD10	
5313	PKLR	
64859	NABP1	
5352	PLOD2	
10231	RCAN2	
10110	SGK2	
7582	ZNF33B	
10263	CDK2AP2	
840	CASP7	
1364	CLDN4	
23683	PRKD3	
8453	CUL2	
10904	BLCAP	
80017	DGLUCY	
55785	FGD6	
10261	IGSF6	
5982	RFC2	
8572	PDLIM4	
51805	COQ3	
7155	TOP2B	
9833	MELK	
571	BACH1	
6194	RPS6	
1009	CDH11	
6195	RPS6KA1	
9231	DLG5	
23424	TDRD7	
2643	GCH1	
4249	MGAT5	
23587	ELP5	
6683	SPAST	
9061	PAPSS1	
9555	MACROH2A1	
54974	THG1L	
1026	CDKN1A	
8322	FZD4	
8916	HERC3	
60625	DHX35	
10924	SMPDL3A	
51706	CYB5R1	
23556	PIGN	
55695	NSUN5	
9896	FIG4	
54863	TOR4A	
55825	PECR	
4520	MTF1	
8170	SLC14A2	
22937	SCAP	
22944	KIN	
223	ALDH9A1	
81932	HDHD3	
3069	HDLBP	
942	CD86	
7092	TLL1	
100	ADA	
81035	COLEC12	
1400	CRMP1	
100288413	ERVMER34-1	
7385	UQCRC2	
79077	DCTPP1	
9391	CIAO1	
339448	C1orf174	
7057	THBS1	
23471	TRAM1	
64927	TTC23	
7159	TP53BP2	
79989	IFT56	
410	ARSA	
80319	CXXC4	
79627	OGFRL1	
79147	FKRP	
81892	SLIRP	
7453	WARS1	
85360	SYDE1	
8832	CD84	
54993	ZSCAN2	
2841	GPR18	
3561	IL2RG	
7021	TFAP2B	
56892	TCIM	
3918	LAMC2	
3858	KRT10	
4301	AFDN	
9852	EPM2AIP1	
23067	SETD1B	
7494	XBP1	
22930	RAB3GAP1	
29071	C1GALT1C1	
63894	VIPAS39	
5191	PEX7	
2555	GABRA2	
5515	PPP2CA	
9368	NHERF1	
11152	WDR45	
10922	FASTK	
79037	PVRIG	
3106	HLA-B	
54826	GIN1	
7776	ZNF236	
79670	TUT7	
11063	SOX30	
4174	MCM5	
229	ALDOB	
55592	GOLGA2P5	
5321	PLA2G4A	
80323	CCDC68	
83729	INHBE	
22982	DIP2C	
116138	KLHDC3	
57707	MEAK7	
285755	PPIL6	
54858	PGPEP1	
7762	ZNF215	
4935	GPR143	
51517	NCKIPSD	
1432	MAPK14	
9221	NOLC1	
6097	RORC	
9440	MED17	
55168	MRPS18A	
219654	ZCCHC24	
5784	PTPN14	
4710	NDUFB4	
11282	MGAT4B	
635	BHMT	
4832	NME3	
1291	COL6A1	
29082	CHMP4A	
51232	CRIM1	
203197	TMEM268	
4741	NEFM	
8672	EIF4G3	
1477	CSTF1	
55262	TRAPPC14	
5724	PTAFR	
51514	DTL	
2355	FOSL2	
55336	FBXL8	
5026	P2RX5	
1040	CDS1	
10042	HMGXB4	
23764	MAFF	
9191	DEDD	
80762	NDFIP1	
10288	LILRB2	
6518	SLC2A5	
9223	MAGI1	
7480	WNT10B	
3098	HK1	
2745	GLRX	
10384	BTN3A3	
64135	IFIH1	
26960	NBEA	
27299	ADAMDEC1	
80339	PNPLA3	
54020	SLC37A1	
6402	SELL	
51762	RAB8B	
10312	TCIRG1	
56911	MAP3K7CL	
7272	TTK	
64786	TBC1D15	
1774	DNASE1L1	
6470	SHMT1	
4999	ORC2	
7368	UGT8	
5638	PRRG1	
9500	MAGED1	
961	CD47	
7016	TESK1	
9367	RAB9A	
26751	SH3YL1	
7552	ZNF711	
79691	QTRT2	
10768	AHCYL1	
3120	HLA-DQB2	
3213	HOXB3	
11230	PRAF2	
83660	TLN2	
22934	RPIA	
9837	GINS1	
57149	LYRM1	
4085	MAD2L1	
51409	HEMK1	
4482	MSRA	
5777	PTPN6	
9054	NFS1	
80219	COQ10B	
54915	YTHDF1	
4802	NFYC	
9379	NRXN2	
10998	SLC27A5	
2068	ERCC2	
440348	NPIPB15	
201229	LYRM9	
4502	MT2A	
2002	ELK1	
4487	MSX1	
2960	GTF2E1	
9324	HMGN3	
26504	CNNM4	
9583	ENTPD4	
81553	CYRIA	
64849	SLC13A3	
84065	TMEM222	
7005	TEAD3	
6468	FBXW4	
22869	ZNF510	
25988	HINFP	
5695	PSMB7	
55423	SIRPG	
2348	FOLR1	
387751	GVINP1	
7177	TPSAB1	
10465	PPIH	
2940	GSTA3	
5869	RAB5B	
23113	CUL9	
6721	SREBF2	
8216	LZTR1	
224	ALDH3A2	
3550	IK	
5396	PRRX1	
22852	ANKRD26	
158427	TSTD2	
7707	ZNF148	
84444	DOT1L	
257	ALX3	
1723	DHODH	
598	BCL2L1	
3554	IL1R1	
8793	TNFRSF10D	
9101	USP8	
204	AK2	
130916	MTERF4	
4900	NRGN	
10848	PPP1R13L	
7094	TLN1	
5927	KDM5A	
65018	PINK1	
51703	ACSL5	
6397	SEC14L1	
79006	METRN	
2664	GDI1	
3727	JUND	
7360	UGP2	
57192	MCOLN1	
5627	PROS1	
26052	DNM3	
9927	MFN2	
3115	HLA-DPB1	
308	ANXA5	
2923	PDIA3	
23064	SETX	
8906	AP1G2	
54677	CROT	
734	OSGIN2	
27349	MCAT	
6326	SCN2A	
1378	CR1	
64089	SNX16	
9552	SPAG7	
5082	PDCL	
2874	GPS2	
51230	PHF20	
10745	PHTF1	
11151	CORO1A	
9993	DGCR2	
4796	TONSL	
11136	SLC7A9	
79094	CHAC1	
65997	RASL11B	
8165	AKAP1	
56944	OLFML3	
8704	B4GALT2	
79669	C3orf52	
23303	KIF13B	
771	CA12	
1428	CRYM	
1733	DIO1	
6833	ABCC8	
55741	EDEM2	
10154	PLXNC1	
8635	RNASET2	
51021	MRPS16	
11064	CNTRL	
9032	TM4SF5	
10430	TMEM147	
26053	AUTS2	
57761	TRIB3	
1978	EIF4EBP1	
552	AVPR1A	
2674	GFRA1	
8694	DGAT1	
3594	IL12RB1	
23219	FBXO28	
5479	PPIB	
1785	DNM2	
23550	PSD4	
2202	EFEMP1	
645745	MT1HL1	
79841	AGBL2	
8509	NDST2	
28755	TRAC	
53841	CDHR5	
55041	PLEKHB2	
9639	ARHGEF10	
7539	ZFP37	
116832	RPL39L	
23137	SMC5	
55178	MRM3	
8872	CDC123	
5981	RFC1	
23042	PDXDC1	
4358	MPV17	
80304	WDCP	
89944	GLB1L2	
56947	MFF	
57819	LSM2	
4018	LPA	
5707	PSMD1	
4216	MAP3K4	
79586	CHPF	
63877	FAM204A	
64221	ROBO3	
9603	NFE2L3	
5000	ORC4	
59342	SCPEP1	
27042	UTP25	
617	BCS1L	
100129250	TZMP1	
4068	SH2D1A	
23462	HEY1	
51274	KLF3	
10573	MRPL28	
3338	DNAJC4	
2593	GAMT	
10062	NR1H3	
28474	IGHV1-2	
10616	RBCK1	
64963	MRPS11	
7182	NR2C2	
29957	SLC25A24	
23401	FRAT2	
28234	SLCO1B3	
23594	ORC6	
6482	ST3GAL1	
9805	SCRN1	
28400	IGHV4-28	
8935	SKAP2	
63906	GPATCH3	
28998	MRPL13	
26227	PHGDH	
5881	RAC3	
1665	DHX15	
26191	PTPN22	
3690	ITGB3	
972	CD74	
28958	COA3	
6305	SBF1	
23505	TMEM131	
56675	NRIP3	
9308	CD83	
3217	HOXB7	
9349	RPL23	
5538	PPT1	
9669	EIF5B	
11163	NUDT4	
83737	ITCH	
84617	TUBB6	
5510	PPP1R7	
23383	MAU2	
25888	ZNF473	
10567	RABAC1	
9712	USP6NL	
9724	UTP14C	
29095	ORMDL2	
23742	NPAP1	
8547	FCN3	
3730	ANOS1	
1350	COX7C	
8029	CUBN	
9022	CLIC3	
3002	GZMB	
29965	CDIP1	
8745	ADAM23	
55238	SLC38A7	
51571	CYRIB	
10882	C1QL1	
5341	PLEK	
8038	ADAM12	
5985	RFC5	
10572	SIVA1	
83988	NCALD	
8027	STAM	
3091	HIF1A	
8624	PSMG1	
8777	MPDZ	
10235	RASGRP2	
11120	BTN2A1	
79088	ZNF426	
2134	EXTL1	
987	LRBA	
55526	DHTKD1	
53353	LRP1B	
22883	CLSTN1	
10309	CCNO	
9937	DCLRE1A	
29992	PILRA	
7745	ZKSCAN8	
6938	TCF12	
1580	CYP4B1	
55756	INTS9	
5919	RARRES2	
80004	ESRP2	
7079	TIMP4	
5464	PPA1	
2618	GART	
11182	SLC2A6	
10670	RRAGA	
92856	IMP4	
7923	HSD17B8	
5597	MAPK6	
64850	ETNPPL	
330	BIRC3	
64118	DUS1L	
10120	ACTR1B	
4046	LSP1	
3284	HSD3B2	
54923	LIME1	
8379	MAD1L1	
56252	YLPM1	
9926	LPGAT1	
8812	CCNK	
1803	DPP4	
57556	SEMA6A	
89870	TRIM15	
3575	IL7R	
9816	URB2	
7410	VAV2	
2737	GLI3	
51042	ZNF593	
6583	SLC22A4	
23633	KPNA6	
26873	OPLAH	
54518	APBB1IP	
11092	SPACA9	
55351	STK32B	
638	BIK	
3347	HTN3	
25999	CLIP3	
1075	CTSC	
10561	IFI44	
81556	INTS14	
5334	PLCL1	
55032	SLC35A5	
8013	NR4A3	
160518	DENND5B	
24138	IFIT5	
64222	TOR3A	
51098	IFT52	
54069	MIS18A	
10602	CDC42EP3	
5973	RENBP	
599	BCL2L2	
952	CD38	
80347	COASY	
57110	PLAAT1	
23379	ICE1	
11326	VSIG4	
9645	MICAL2	
2539	G6PD	
3488	IGFBP5	
25792	CIZ1	
9693	RAPGEF2	
6992	PPP1R11	
10989	IMMT	
4976	OPA1	
9934	P2RY14	
5932	RBBP8	
29062	WDR91	
6520	SLC3A2	
2131	EXT1	
7514	XPO1	
259266	ASPM	
2899	GRIK3	
55095	SAMD4B	
29916	SNX11	
5036	PA2G4	
9733	SART3	
79573	TTC13	
28957	MRPS28	
6609	SMPD1	
26000	TBC1D10B	
10473	HMGN4	
10299	MARCHF6	
51157	ZNF580	
9377	COX5A	
79869	CPSF7	
51768	TM7SF3	
60312	AFAP1	
7518	XRCC4	
23478	SEC11A	
9439	MED23	
126	ADH1C	
2184	FAH	
92558	BICDL1	
11177	BAZ1A	
53615	MBD3	
11146	GLMN	
8658	TNKS	
311	ANXA11	
2580	GAK	
80071	CCDC15	
9246	UBE2L6	
51742	ARID4B	
4899	NRF1	
2099	ESR1	
64769	MEAF6	
55367	PIDD1	
64087	MCCC2	
7158	TP53BP1	
51660	MPC1	
23228	PLCL2	
8660	IRS2	
2747	GLUD2	
5896	RAG1	
10166	SLC25A15	
57172	CAMK1G	
22872	SEC31A	
26073	POLDIP2	
57823	SLAMF7	
79009	DDX50	
55726	INTS13	
4191	MDH2	
23520	ANP32CP	
23387	SIK3	
2642	GCGR	
4756	NEO1	
2898	GRIK2	
5599	MAPK8	
57336	ZNF287	
258	AMBN	
54778	RNF111	
79725	THAP9	
284	ANGPT1	
5176	SERPINF1	
11235	PDCD10	
55226	NAT10	
4128	MAOA	
3066	HDAC2	
55	ACP3	
1119	CHKA	
80173	IFT74	
81537	SGPP1	
3350	HTR1A	
951	CD37	
7398	USP1	
29906	ST8SIA5	
79065	ATG9A	
3003	GZMK	
5685	PSMA4	
3281	HSBP1	
10847	SRCAP	
1948	EFNB2	
55255	WDR41	
2146	EZH2	
51547	SIRT7	
9055	PRC1	
114088	TRIM9	
1185	CLCN6	
50619	DEF6	
84549	MAK16	
284325	ACTMAP	
2969	GTF2I	
4600	MX2	
23592	LEMD3	
1012	CDH13	
4647	MYO7A	
55704	CCDC88A	
51382	ATP6V1D	
3117	HLA-DQA1	
348995	NUP43	
54512	EXOSC4	
9374	PPT2	
3782	KCNN3	
3977	LIFR	
3313	HSPA9	
1912	PHC2	
26173	INTS1	
5267	SERPINA4	
381	ARF5	
54816	ZNF280D	
10236	HNRNPR	
6158	RPL28	
79713	IGFLR1	
56912	IFT46	
23368	PPP1R13B	
3576	CXCL8	
26287	ANKRD2	
3399	ID3	
23613	ZMYND8	
81789	TIGD6	
60490	PPCDC	
3827	KNG1	
2987	GUK1	
81839	VANGL1	
80342	TRAF3IP3	
142684	RAB40A	
54704	PDP1	
79567	RIPOR1	
6257	RXRB	
1558	CYP2C8	
8530	CST7	
51179	HAO2	
10131	TRAP1	
